time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-10 00:00:00+00:00,4.0,3.0,19,7
2024-01-11 00:00:00+00:00,1.0,1.0,13,10
2024-01-12 00:00:00+00:00,6.0,4.0,9,8
2024-01-13 00:00:00+00:00,2.0,2.0,7,7
2024-01-14 00:00:00+00:00,5.0,3.0,13,5
2024-01-15 00:00:00+00:00,6.0,5.0,3,3
2024-01-16 00:00:00+00:00,1.0,1.0,9,5
2024-01-17 00:00:00+00:00,1.0,1.0,29,4
2024-01-18 00:00:00+00:00,2.0,2.0,9,6
2024-01-19 00:00:00+00:00,1.0,1.0,13,6
2024-01-20 00:00:00+00:00,3.0,3.0,11,5
2024-01-21 00:00:00+00:00,1.0,1.0,5,4
2024-01-22 00:00:00+00:00,4.0,3.0,52,4
2024-01-23 00:00:00+00:00,,,1,1
