url_path,views_total,views_unique
/richibrics/IoTuring,29,16
/richibrics/IoTuring/issues,5,1
/richibrics/IoTuring/pull/2,5,1
/richibrics/IoTuring/blob/main/requirements_win.txt,4,2
/richibrics/IoTuring/issues/3,4,1
/richibrics/IoTuring/pull/2/commits,4,1
/richibrics/IoTuring/tree/github-repo-stats,4,1
/richibrics/IoTuring/tree/github-repo-stats/richibrics/IoTuring,4,1
/richibrics/IoTuring/pull/2/commits/29e6a97963635428e580bed470a2492bf8d63208,3,1
/richibrics/IoTuring/pull/2/commits/e360343ea82341a96957ab1bbdfb3eaf2f6ccbd1,3,1
