time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,29,15,2,1
2026-07-22 00:00:00+00:00,33,18,1,1
2026-07-23 00:00:00+00:00,20,9,4,4
2026-07-24 00:00:00+00:00,11,5,1,1
2026-07-25 00:00:00+00:00,5,5,1,1
2026-07-26 00:00:00+00:00,39,5,1,1
2026-07-27 00:00:00+00:00,15,6,1,1
2026-07-28 00:00:00+00:00,30,15,1,1
2026-07-29 00:00:00+00:00,13,7,0,0
2026-07-30 00:00:00+00:00,21,8,0,0
2026-07-31 00:00:00+00:00,1,1,3,2
2026-08-01 00:00:00+00:00,7,2,0,0
2026-08-02 00:00:00+00:00,16,5,0,0
2026-08-03 00:00:00+00:00,11,6,10,7
