url_path,views_total,views_unique
/richibrics/IoTuring,40,29
/richibrics/IoTuring/tree/main/IoTuring,4,3
/richibrics/IoTuring/tree/main/docs/images,3,2
/richibrics/IoTuring/blob/4c122f5afccc1fbec277016fef49f8487a74c43f/IoTuring/MyApp/SystemConsts/OperatingSystemDetection.py,2,1
/richibrics/IoTuring/pull/63,2,1
/richibrics/IoTuring/pulls,2,1
/richibrics/IoTuring/tree/remove-dependencies,2,1
/richibrics/IoTuring/blob/main/docs/images/win.png,1,1
/richibrics/IoTuring/blob/main/IoTuring/Entity/Deployments/Os/Os.py,1,1
/richibrics/IoTuring/blob/main/README.md,1,1
