referrer,views_total,views_unique
community.home-assistant.io,42,16
github.com,27,3
libhunt.com,9,4
Google,4,4
pypi.org,2,2
DuckDuckGo,2,1
Bing,2,1
community-home--assistant-io.translate.goog,1,1
