time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-29 00:00:00+00:00,3.0,2.0,12,2
2023-12-30 00:00:00+00:00,3.0,3.0,27,6
2023-12-31 00:00:00+00:00,6.0,4.0,32,6
2024-01-01 00:00:00+00:00,3.0,3.0,27,5
2024-01-02 00:00:00+00:00,11.0,6.0,38,7
2024-01-03 00:00:00+00:00,4.0,2.0,11,5
2024-01-04 00:00:00+00:00,2.0,2.0,71,14
2024-01-05 00:00:00+00:00,5.0,3.0,8,5
2024-01-06 00:00:00+00:00,1.0,1.0,65,5
2024-01-07 00:00:00+00:00,1.0,1.0,24,6
2024-01-08 00:00:00+00:00,7.0,3.0,87,8
2024-01-09 00:00:00+00:00,9.0,5.0,60,8
2024-01-10 00:00:00+00:00,4.0,3.0,19,7
2024-01-11 00:00:00+00:00,,,13,10
