time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-02 00:00:00+00:00,1.0,1.0,7.0,2.0
2023-12-03 00:00:00+00:00,2.0,2.0,1.0,1.0
2023-12-04 00:00:00+00:00,4.0,4.0,12.0,4.0
2023-12-05 00:00:00+00:00,2.0,2.0,,
2023-12-06 00:00:00+00:00,3.0,3.0,7.0,6.0
2023-12-07 00:00:00+00:00,2.0,2.0,18.0,4.0
2023-12-08 00:00:00+00:00,1.0,1.0,17.0,4.0
2023-12-09 00:00:00+00:00,2.0,2.0,4.0,4.0
2023-12-10 00:00:00+00:00,4.0,3.0,32.0,7.0
2023-12-11 00:00:00+00:00,6.0,4.0,42.0,8.0
2023-12-12 00:00:00+00:00,7.0,2.0,22.0,1.0
2023-12-13 00:00:00+00:00,8.0,4.0,38.0,1.0
2023-12-14 00:00:00+00:00,2.0,2.0,7.0,3.0
2023-12-15 00:00:00+00:00,,,13.0,5.0
