time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-02 00:00:00+00:00,11,6,38,7
2024-01-03 00:00:00+00:00,4,2,11,5
2024-01-04 00:00:00+00:00,2,2,71,14
2024-01-05 00:00:00+00:00,5,3,8,5
2024-01-06 00:00:00+00:00,1,1,65,5
2024-01-07 00:00:00+00:00,1,1,24,6
2024-01-08 00:00:00+00:00,7,3,87,8
2024-01-09 00:00:00+00:00,9,5,60,8
2024-01-10 00:00:00+00:00,4,3,19,7
2024-01-11 00:00:00+00:00,1,1,13,10
2024-01-12 00:00:00+00:00,6,4,9,8
2024-01-13 00:00:00+00:00,2,2,7,7
2024-01-14 00:00:00+00:00,5,3,13,5
2024-01-15 00:00:00+00:00,5,4,3,3
