time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-02 00:00:00+00:00,3,3,1,1
2023-01-03 00:00:00+00:00,5,3,3,2
2023-01-04 00:00:00+00:00,2,2,137,24
2023-01-05 00:00:00+00:00,2,2,16,3
2023-01-06 00:00:00+00:00,4,4,4,4
2023-01-07 00:00:00+00:00,2,2,6,3
2023-01-08 00:00:00+00:00,1,1,22,2
2023-01-09 00:00:00+00:00,3,3,2,2
2023-01-10 00:00:00+00:00,12,6,85,4
2023-01-11 00:00:00+00:00,1,1,49,5
2023-01-12 00:00:00+00:00,3,3,27,4
2023-01-13 00:00:00+00:00,1,1,2,2
2023-01-14 00:00:00+00:00,1,1,6,4
2023-01-15 00:00:00+00:00,1,1,9,4
