time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-14 00:00:00+00:00,3.0,1.0,24,4
2024-10-15 00:00:00+00:00,1.0,1.0,10,4
2024-10-16 00:00:00+00:00,1.0,1.0,2,2
2024-10-17 00:00:00+00:00,1.0,1.0,6,6
2024-10-18 00:00:00+00:00,,,1,1
2024-10-19 00:00:00+00:00,,,5,4
2024-10-20 00:00:00+00:00,4.0,1.0,249,202
2024-10-21 00:00:00+00:00,,,88,47
2024-10-22 00:00:00+00:00,2.0,1.0,13,12
2024-10-23 00:00:00+00:00,,,23,11
2024-10-24 00:00:00+00:00,,,12,7
2024-10-25 00:00:00+00:00,2.0,1.0,14,11
2024-10-26 00:00:00+00:00,2.0,1.0,41,7
2024-10-27 00:00:00+00:00,3.0,1.0,44,12
