time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-18 00:00:00+00:00,2.0,2.0,12,5
2024-03-19 00:00:00+00:00,1.0,1.0,4,4
2024-03-20 00:00:00+00:00,1.0,1.0,4,4
2024-03-21 00:00:00+00:00,1.0,1.0,35,1
2024-03-22 00:00:00+00:00,1.0,1.0,15,5
2024-03-23 00:00:00+00:00,5.0,2.0,1,1
2024-03-24 00:00:00+00:00,1.0,1.0,9,2
2024-03-25 00:00:00+00:00,2.0,2.0,32,7
2024-03-26 00:00:00+00:00,2.0,2.0,32,5
2024-03-27 00:00:00+00:00,3.0,3.0,10,4
2024-03-28 00:00:00+00:00,2.0,2.0,15,2
2024-03-29 00:00:00+00:00,2.0,2.0,11,7
2024-03-30 00:00:00+00:00,4.0,3.0,21,4
2024-03-31 00:00:00+00:00,,,6,4
