url_path,views_total,views_unique
/richibrics/IoTuring,51,34
/richibrics/IoTuring/activity,8,1
/richibrics/IoTuring/blob/main/IoTuring/Entity/Deployments/Uptime/Uptime.py,6,1
/richibrics/IoTuring/issues,5,3
/richibrics/IoTuring/issues/97,5,3
/richibrics/IoTuring/tree/main/IoTuring,4,2
/richibrics/IoTuring/blob/main/IoTuring/Configurator/Configurator.py,4,1
/richibrics/IoTuring/tree/main/IoTuring/Entity/Deployments,4,1
/richibrics/IoTuring/blob/main/IoTuring/Entity/Deployments/BootTime/BootTime.py,3,1
/richibrics/IoTuring/pull/99,3,1
