referrer,views_total,views_unique
community.home-assistant.io,66,18
github.com,44,3
libhunt.com,11,4
Google,5,5
Bing,3,2
pypi.org,2,2
DuckDuckGo,2,1
community-home--assistant-io.translate.goog,1,1
