time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-13 00:00:00+00:00,2,2,7,7
2024-01-14 00:00:00+00:00,5,3,13,5
2024-01-15 00:00:00+00:00,6,5,3,3
2024-01-16 00:00:00+00:00,1,1,9,5
2024-01-17 00:00:00+00:00,1,1,29,4
2024-01-18 00:00:00+00:00,2,2,9,6
2024-01-19 00:00:00+00:00,1,1,13,6
2024-01-20 00:00:00+00:00,3,3,11,5
2024-01-21 00:00:00+00:00,1,1,5,4
2024-01-22 00:00:00+00:00,4,3,52,4
2024-01-23 00:00:00+00:00,1,1,1,1
2024-01-24 00:00:00+00:00,1,1,2,1
2024-01-25 00:00:00+00:00,1,1,6,2
2024-01-26 00:00:00+00:00,1,1,13,4
