referrer,views_total,views_unique
github.com,97,6
community.home-assistant.io,32,19
Google,26,6
libhunt.com,22,1
bkbilly.gitbook.io,5,4
randomgithubrepo.site,3,1
pypi.org,3,1
com.google.android.gm,2,1
yandex.ru,1,1
