time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,15,6,1,1
2026-06-07 00:00:00+00:00,28,9,7,6
2026-06-08 00:00:00+00:00,25,10,4,2
2026-06-09 00:00:00+00:00,13,6,0,0
2026-06-10 00:00:00+00:00,17,8,5,1
2026-06-11 00:00:00+00:00,25,9,0,0
2026-06-12 00:00:00+00:00,33,12,7,2
2026-06-13 00:00:00+00:00,30,13,2,1
2026-06-14 00:00:00+00:00,30,10,1,1
2026-06-15 00:00:00+00:00,26,8,1,1
2026-06-16 00:00:00+00:00,35,13,1,1
2026-06-17 00:00:00+00:00,6,5,0,0
2026-06-18 00:00:00+00:00,34,10,1,1
2026-06-19 00:00:00+00:00,43,14,0,0
