time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-01 00:00:00+00:00,12,6,0,0
2026-06-02 00:00:00+00:00,21,12,2,1
2026-06-03 00:00:00+00:00,123,54,1,1
2026-06-04 00:00:00+00:00,8,6,1,1
2026-06-05 00:00:00+00:00,69,37,4,1
2026-06-06 00:00:00+00:00,15,6,1,1
2026-06-07 00:00:00+00:00,28,9,7,6
2026-06-08 00:00:00+00:00,25,10,4,2
2026-06-09 00:00:00+00:00,13,6,0,0
2026-06-10 00:00:00+00:00,17,8,5,1
2026-06-11 00:00:00+00:00,25,9,0,0
2026-06-12 00:00:00+00:00,33,12,7,2
2026-06-13 00:00:00+00:00,30,13,2,1
2026-06-14 00:00:00+00:00,30,10,1,1
