referrer,views_total,views_unique
github.com,68,6
community.home-assistant.io,36,21
Google,19,8
pypi.org,5,1
bkbilly.gitbook.io,4,3
randomgithubrepo.site,3,1
search.brave.com,1,1
yandex.ru,1,1
