time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-19 00:00:00+00:00,43,14,0,0
2026-06-20 00:00:00+00:00,50,11,1,1
2026-06-21 00:00:00+00:00,32,12,0,0
2026-06-22 00:00:00+00:00,17,7,4,2
2026-06-23 00:00:00+00:00,30,6,2,1
2026-06-24 00:00:00+00:00,41,14,1,1
2026-06-25 00:00:00+00:00,34,9,0,0
2026-06-26 00:00:00+00:00,16,7,0,0
2026-06-27 00:00:00+00:00,10,5,0,0
2026-06-28 00:00:00+00:00,20,9,1,1
2026-06-29 00:00:00+00:00,11,5,0,0
2026-06-30 00:00:00+00:00,14,5,0,0
2026-07-01 00:00:00+00:00,10,5,0,0
2026-07-02 00:00:00+00:00,27,10,0,0
