time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-17 00:00:00+00:00,3.0,3.0,2,2
2024-02-18 00:00:00+00:00,2.0,2.0,1,1
2024-02-19 00:00:00+00:00,2.0,2.0,7,4
2024-02-20 00:00:00+00:00,1.0,1.0,41,5
2024-02-21 00:00:00+00:00,1.0,1.0,12,5
2024-02-22 00:00:00+00:00,3.0,3.0,7,4
2024-02-23 00:00:00+00:00,1.0,1.0,1,1
2024-02-24 00:00:00+00:00,4.0,2.0,2,2
2024-02-25 00:00:00+00:00,1.0,1.0,2,2
2024-02-26 00:00:00+00:00,11.0,7.0,49,6
2024-02-27 00:00:00+00:00,2.0,2.0,13,4
2024-02-28 00:00:00+00:00,2.0,2.0,12,5
2024-02-29 00:00:00+00:00,1.0,1.0,10,7
2024-03-01 00:00:00+00:00,,,7,4
