time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-27 00:00:00+00:00,5,3,11.0,5.0
2024-01-28 00:00:00+00:00,1,1,17.0,3.0
2024-01-29 00:00:00+00:00,2,2,5.0,4.0
2024-01-30 00:00:00+00:00,3,3,3.0,2.0
2024-01-31 00:00:00+00:00,1,1,36.0,5.0
2024-02-01 00:00:00+00:00,1,1,,
2024-02-02 00:00:00+00:00,1,1,3.0,1.0
2024-02-03 00:00:00+00:00,1,1,2.0,2.0
2024-02-04 00:00:00+00:00,2,2,304.0,4.0
2024-02-05 00:00:00+00:00,3,3,27.0,4.0
2024-02-06 00:00:00+00:00,1,1,14.0,4.0
2024-02-07 00:00:00+00:00,1,1,2.0,2.0
2024-02-08 00:00:00+00:00,1,1,1.0,1.0
2024-02-09 00:00:00+00:00,1,1,3.0,3.0
