url_path,views_total,views_unique
/richibrics/IoTuring,28,13
/richibrics/IoTuring/tree/7f406f87f709da86851868e2ca68afc618fd617a,5,1
/richibrics/IoTuring/issues/4,4,1
/richibrics/IoTuring/issues,3,2
/richibrics/IoTuring/blob/main/requirements_win.txt,2,2
/richibrics/IoTuring/blob/main/requirements_linux.txt,2,1
/richibrics/IoTuring/tree/7f406f87f709da86851868e2ca68afc618fd617a/MyApp,2,1
/richibrics/IoTuring/blob/7f406f87f709da86851868e2ca68afc618fd617a/main.py,1,1
/richibrics/IoTuring/blob/7f406f87f709da86851868e2ca68afc618fd617a/MyApp/App.py,1,1
/richibrics/IoTuring/blob/7f406f87f709da86851868e2ca68afc618fd617a/MyApp/description.txt,1,1
