url_path,views_total,views_unique
/richibrics/IoTuring,8,5
/richibrics/IoTuring/blob/bfb6d8291036fd2d110c72b71369ce9fd4b5be71/IoTuring/Entity/Deployments/Cpu/Cpu.py,2,2
/richibrics/IoTuring/issues/8,2,2
/richibrics/IoTuring/pulls,2,2
/richibrics/IoTuring/blob/bfb6d8291036fd2d110c72b71369ce9fd4b5be71/IoTuring/Entity/Deployments/Disk/Disk.py,1,1
/richibrics/IoTuring/blob/d773500bc0808c9119eae725ca26045b3b5e2fc8/IoTuring/Entity/Deployments/Battery/Battery.py,1,1
/richibrics/IoTuring/blob/main/IoTuring/Configurator/Configurator.py,1,1
/richibrics/IoTuring/issues/130,1,1
/richibrics/IoTuring/issues/131,1,1
/richibrics/IoTuring/issues/132,1,1
