referrer,views_total,views_unique
github.com,87,6
community.home-assistant.io,32,22
Google,7,6
pypi.org,5,1
randomgithubrepo.site,3,1
bkbilly.gitbook.io,2,2
com.google.android.gm,1,1
search.brave.com,1,1
