time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-20 00:00:00+00:00,2,2,1,1
2023-09-21 00:00:00+00:00,1,1,52,2
2023-09-22 00:00:00+00:00,1,1,30,4
2023-09-23 00:00:00+00:00,8,4,1,1
2023-09-24 00:00:00+00:00,4,2,2,2
2023-09-25 00:00:00+00:00,5,3,1,1
2023-09-26 00:00:00+00:00,3,3,4,3
2023-09-27 00:00:00+00:00,1,1,13,1
2023-09-28 00:00:00+00:00,14,4,42,3
2023-09-29 00:00:00+00:00,6,4,9,4
2023-09-30 00:00:00+00:00,4,3,38,4
2023-10-01 00:00:00+00:00,1,1,4,1
2023-10-02 00:00:00+00:00,5,5,2,2
2023-10-03 00:00:00+00:00,12,6,63,6
