time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-04 00:00:00+00:00,16,4,1,1
2026-09-05 00:00:00+00:00,18,8,4,4
2026-09-06 00:00:00+00:00,13,8,0,0
2026-09-07 00:00:00+00:00,5,3,2,2
2026-09-08 00:00:00+00:00,3,3,8,8
2026-09-09 00:00:00+00:00,4,4,8,8
2026-09-10 00:00:00+00:00,52,12,9,9
2026-09-11 00:00:00+00:00,25,15,14,14
2026-09-12 00:00:00+00:00,16,7,7,7
2026-09-13 00:00:00+00:00,27,16,10,2
2026-09-14 00:00:00+00:00,4,4,2,2
2026-09-15 00:00:00+00:00,3,3,2,2
2026-09-16 00:00:00+00:00,21,14,2,2
2026-09-17 00:00:00+00:00,11,4,1,1
