time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-21 00:00:00+00:00,1,1,20,4
2023-03-22 00:00:00+00:00,1,1,4,3
2023-03-23 00:00:00+00:00,2,2,2,2
2023-03-24 00:00:00+00:00,2,2,1,1
2023-03-25 00:00:00+00:00,1,1,1,1
2023-03-26 00:00:00+00:00,1,1,2,1
2023-03-27 00:00:00+00:00,2,2,2,2
2023-03-28 00:00:00+00:00,1,1,8,4
2023-03-29 00:00:00+00:00,1,1,3,3
2023-03-30 00:00:00+00:00,2,2,2,2
2023-03-31 00:00:00+00:00,1,1,1,1
2023-04-01 00:00:00+00:00,2,2,4,3
2023-04-02 00:00:00+00:00,1,1,5,3
2023-04-03 00:00:00+00:00,2,2,3,3
