referrer,views_total,views_unique
github.com,99,6
community.home-assistant.io,42,23
Google,7,6
pypi.org,5,1
randomgithubrepo.site,3,1
bkbilly.gitbook.io,2,2
search.brave.com,1,1
yandex.ru,1,1
