time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-20 00:00:00+00:00,1,1,4,4
2024-03-21 00:00:00+00:00,1,1,35,1
2024-03-22 00:00:00+00:00,1,1,15,5
2024-03-23 00:00:00+00:00,5,2,1,1
2024-03-24 00:00:00+00:00,1,1,9,2
2024-03-25 00:00:00+00:00,2,2,32,7
2024-03-26 00:00:00+00:00,2,2,32,5
2024-03-27 00:00:00+00:00,3,3,10,4
2024-03-28 00:00:00+00:00,2,2,15,2
2024-03-29 00:00:00+00:00,2,2,11,7
2024-03-30 00:00:00+00:00,4,3,21,4
2024-03-31 00:00:00+00:00,1,1,6,4
2024-04-01 00:00:00+00:00,1,1,8,5
2024-04-02 00:00:00+00:00,1,1,2,2
