url_path,views_total,views_unique
/richibrics/IoTuring,69,40
/richibrics/IoTuring/blob/main/docs/Autostart%20tips.md,4,3
/richibrics/IoTuring/releases,4,2
/richibrics/IoTuring/tree/main,4,1
/richibrics/IoTuring/tree/main/docs,3,3
/richibrics/IoTuring/tree/main/IoTuring,2,2
/richibrics/IoTuring/blob/main/docs/IoTuring-restart.service,2,1
/richibrics/IoTuring/blob/main/docs/IoTuring.service,2,1
/richibrics/IoTuring/blob/main/IoTuring/__init__.py,2,1
/richibrics/IoTuring/blob/main/IoTuring/__main__.py,2,1
