time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-25 00:00:00+00:00,5,3,1,1
2023-09-26 00:00:00+00:00,3,3,4,3
2023-09-27 00:00:00+00:00,1,1,13,1
2023-09-28 00:00:00+00:00,14,4,42,3
2023-09-29 00:00:00+00:00,6,4,9,4
2023-09-30 00:00:00+00:00,4,3,38,4
2023-10-01 00:00:00+00:00,1,1,4,1
2023-10-02 00:00:00+00:00,5,5,2,2
2023-10-03 00:00:00+00:00,13,7,63,6
2023-10-04 00:00:00+00:00,1,1,4,1
2023-10-05 00:00:00+00:00,1,1,5,1
2023-10-06 00:00:00+00:00,2,2,7,3
2023-10-07 00:00:00+00:00,1,1,5,1
2023-10-08 00:00:00+00:00,20,1,3,3
