time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-02 00:00:00+00:00,1,1,15,6
2025-03-03 00:00:00+00:00,8,5,6,4
2025-03-04 00:00:00+00:00,4,2,3,3
2025-03-05 00:00:00+00:00,2,2,4,4
2025-03-06 00:00:00+00:00,3,3,36,5
2025-03-07 00:00:00+00:00,5,3,39,6
2025-03-08 00:00:00+00:00,5,3,19,3
2025-03-09 00:00:00+00:00,5,3,32,4
2025-03-10 00:00:00+00:00,8,4,14,6
2025-03-11 00:00:00+00:00,5,3,15,9
2025-03-12 00:00:00+00:00,4,2,6,2
2025-03-13 00:00:00+00:00,2,2,8,4
2025-03-14 00:00:00+00:00,6,3,14,9
2025-03-15 00:00:00+00:00,4,2,3,3
