url_path,views_total,views_unique
/richibrics/IoTuring,72,15
/richibrics/IoTuring/blob/main/docs/Autostart tips.md,19,1
/richibrics/IoTuring/issues,2,2
/richibrics/IoTuring/blob/main/docs/images/device_info.png,2,1
/richibrics/IoTuring/blob/main/tests/ClassManager/test_ClassManager.py,1,1
/richibrics/IoTuring/commit/9678c835ac9a0e7e40910520e455619d52e626bc,1,1
/richibrics/IoTuring/pull/42/commits/7c837ae4899a73727e46946edfbceea47634c3f9,1,1
/richibrics/IoTuring/releases,1,1
/richibrics/IoTuring/tree/main/IoTuring,1,1
/richibrics/IoTuring/tree/main/tests,1,1
